--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
./deep-text-recognition-benchmark/ocr_data/test/02276788.png	일일이                      	0.4876
./deep-text-recognition-benchmark/ocr_data/test/02276793.png	동아리                      	0.9616
./deep-text-recognition-benchmark/ocr_data/test/02276802.png	건설하다                     	0.9824
./deep-text-recognition-benchmark/ocr_data/test/02276805.png	짓                        	0.9981
./deep-text-recognition-benchmark/ocr_data/test/02276806.png	근로                       	0.9880
./deep-text-recognition-benchmark/ocr_data/test/02276828.png	어쨌든                      	0.8963
./deep-text-recognition-benchmark/ocr_data/test/02276831.png	타오르다                     	0.8777
./deep-text-recognition-benchmark/ocr_data/test/02276843.png	참고하다                     	0.9880
./deep-text-recognition-benchmark/ocr_data/test/02276847.png	겉                        	0.9922
./deep-text-recognition-benchmark/ocr_data/test/02276848.png	한반도                      	0.7521
./deep-text-recognition-benchmark/ocr_data/test/02276849.png	명확하다                     	0.8455
./deep-text-recognition-benchmark/ocr_data/test/02276850.png	앉히다                      	0.9816
./deep-text-recognition-benchmark/ocr_data/test/02276851.png	지난날                      	0.9933
./deep-text-recognition-benchmark/ocr_data/test/02276861.png	서양인                      	0.9669
./deep-text-recognition-benchmark/ocr_data/test/02276877.png	실컷                       	0.9966
./deep-text-recognition-benchmark/ocr_data/test/02276879.png	체험                       	0.9526
./deep-text-recognition-benchmark/ocr_data/test/02276884.png	발달하다                     	0.9687
./deep-text-recognition-benchmark/ocr_data/test/02276897.png	단순히                      	0.9569
./deep-text-recognition-benchmark/ocr_data/test/02276905.png	아래품                      	0.6478
./deep-text-recognition-benchmark/ocr_data/test/02276907.png	풀리다                      	0.9855
./deep-text-recognition-benchmark/ocr_data/test/02276912.png	흘러내리다                    	0.8521
./deep-text-recognition-benchmark/ocr_data/test/02276939.png	무리                       	0.9985
./deep-text-recognition-benchmark/ocr_data/test/02276945.png	그래도                      	0.9418
./deep-text-recognition-benchmark/ocr_data/test/02276950.png	포기하다                     	0.9803
./deep-text-recognition-benchmark/ocr_data/test/02276952.png	정해지다                     	0.9829
./deep-text-recognition-benchmark/ocr_data/test/02276955.png	실망                       	0.9981
./deep-text-recognition-benchmark/ocr_data/test/02276957.png	대단하다                     	0.9866
./deep-text-recognition-benchmark/ocr_data/test/02276973.png	생산되다                     	0.9937
./deep-text-recognition-benchmark/ocr_data/test/02276980.png	즐거워하다                    	0.3841
./deep-text-recognition-benchmark/ocr_data/test/02276985.png	제대하다                     	0.9972
./deep-text-recognition-benchmark/ocr_data/test/02276992.png	위험                       	0.9897
./deep-text-recognition-benchmark/ocr_data/test/02276996.png	초등학교                     	0.9195
./deep-text-recognition-benchmark/ocr_data/test/02276998.png	접출                       	0.5620
./deep-text-recognition-benchmark/ocr_data/test/02277008.png	여                        	0.9996
./deep-text-recognition-benchmark/ocr_data/test/02277010.png	기혼                       	0.8401
./deep-text-recognition-benchmark/ocr_data/test/02277019.png	밭                        	0.9942
./deep-text-recognition-benchmark/ocr_data/test/02277029.png	건너편                      	0.9790
./deep-text-recognition-benchmark/ocr_data/test/02277033.png	장사                       	0.6071
./deep-text-recognition-benchmark/ocr_data/test/02277046.png	명령어                      	0.9773
./deep-text-recognition-benchmark/ocr_data/test/02277047.png	사회학                      	0.9977
./deep-text-recognition-benchmark/ocr_data/test/02277049.png	어른                       	0.9844
./deep-text-recognition-benchmark/ocr_data/test/02277057.png	김추동항                     	0.0159
./deep-text-recognition-benchmark/ocr_data/test/02277067.png	가정                       	0.9974
./deep-text-recognition-benchmark/ocr_data/test/02277078.png	펴다                       	0.9922
./deep-text-recognition-benchmark/ocr_data/test/02277079.png	관찰하다                     	0.8859
./deep-text-recognition-benchmark/ocr_data/test/02277089.png	시일                       	0.9984
./deep-text-recognition-benchmark/ocr_data/test/02277116.png	날아가다                     	0.9847
./deep-text-recognition-benchmark/ocr_data/test/02277120.png	뭣                        	0.9934
./deep-text-recognition-benchmark/ocr_data/test/02277125.png	골치                       	0.9934
./deep-text-recognition-benchmark/ocr_data/test/02277129.png	그만두다                     	0.9511
./deep-text-recognition-benchmark/ocr_data/test/02277134.png	시금치                      	0.9773
./deep-text-recognition-benchmark/ocr_data/test/02277136.png	시리즈                      	0.9873
./deep-text-recognition-benchmark/ocr_data/test/02277139.png	큰                        	0.3773
./deep-text-recognition-benchmark/ocr_data/test/02277145.png	그런데                      	0.9929
./deep-text-recognition-benchmark/ocr_data/test/02277154.png	다양하다                     	0.9879
./deep-text-recognition-benchmark/ocr_data/test/02277162.png	우체국                      	0.9501
./deep-text-recognition-benchmark/ocr_data/test/02277163.png	목적                       	0.9971
./deep-text-recognition-benchmark/ocr_data/test/02277170.png	횡단보도                     	0.8581
./deep-text-recognition-benchmark/ocr_data/test/02277180.png	당황하다                     	0.9308
./deep-text-recognition-benchmark/ocr_data/test/02277188.png	빌리다                      	0.9834
./deep-text-recognition-benchmark/ocr_data/test/02277211.png	극복하다                     	0.9602
./deep-text-recognition-benchmark/ocr_data/test/02277214.png	청소년                      	0.9750
./deep-text-recognition-benchmark/ocr_data/test/02277220.png	의사                       	0.9722
./deep-text-recognition-benchmark/ocr_data/test/02277225.png	미사일                      	0.9894
./deep-text-recognition-benchmark/ocr_data/test/02277230.png	커튼                       	0.9882
./deep-text-recognition-benchmark/ocr_data/test/02277231.png	호수                       	0.9935
./deep-text-recognition-benchmark/ocr_data/test/02277234.png	척                        	0.9867
./deep-text-recognition-benchmark/ocr_data/test/02277239.png	강물                       	0.9967
./deep-text-recognition-benchmark/ocr_data/test/02277241.png	일회용                      	0.9960
./deep-text-recognition-benchmark/ocr_data/test/02277242.png	염려                       	0.9530
./deep-text-recognition-benchmark/ocr_data/test/02277249.png	한국말                      	0.9954
./deep-text-recognition-benchmark/ocr_data/test/02277252.png	성함                       	0.9200
./deep-text-recognition-benchmark/ocr_data/test/02277255.png	내다                       	0.9997
./deep-text-recognition-benchmark/ocr_data/test/02277257.png	변화되다                     	0.9841
./deep-text-recognition-benchmark/ocr_data/test/02277259.png	잡아먹다                     	0.9842
./deep-text-recognition-benchmark/ocr_data/test/02277260.png	채널                       	0.9827
./deep-text-recognition-benchmark/ocr_data/test/02277263.png	지나다                      	0.9970
./deep-text-recognition-benchmark/ocr_data/test/02277273.png	사기                       	0.9988
./deep-text-recognition-benchmark/ocr_data/test/02277274.png	변신                       	0.8979
./deep-text-recognition-benchmark/ocr_data/test/02277281.png	모으다                      	0.9796
./deep-text-recognition-benchmark/ocr_data/test/02277287.png	효도하다                     	0.9745
./deep-text-recognition-benchmark/ocr_data/test/02277291.png	사무직                      	0.9956
./deep-text-recognition-benchmark/ocr_data/test/02277293.png	인                        	0.9996
./deep-text-recognition-benchmark/ocr_data/test/02277299.png	가득히                      	0.9799
./deep-text-recognition-benchmark/ocr_data/test/02277305.png	학생                       	0.9966
./deep-text-recognition-benchmark/ocr_data/test/02277312.png	기둥                       	0.8080
./deep-text-recognition-benchmark/ocr_data/test/02277314.png	경찰관                      	0.9816
./deep-text-recognition-benchmark/ocr_data/test/02277320.png	강화하다                     	0.9935
./deep-text-recognition-benchmark/ocr_data/test/02277326.png	연출                       	0.9967
./deep-text-recognition-benchmark/ocr_data/test/02277335.png	전망                       	0.9959
./deep-text-recognition-benchmark/ocr_data/test/02277337.png	필요하다                     	0.9928
./deep-text-recognition-benchmark/ocr_data/test/02277340.png	난방                       	0.9968
./deep-text-recognition-benchmark/ocr_data/test/02277341.png	중간                       	0.9968
./deep-text-recognition-benchmark/ocr_data/test/02277344.png	운동하다                     	0.9774
./deep-text-recognition-benchmark/ocr_data/test/02277345.png	입사하다                     	0.9928
./deep-text-recognition-benchmark/ocr_data/test/02277347.png	반갑다                      	0.9942
./deep-text-recognition-benchmark/ocr_data/test/02277359.png	주사                       	0.9959
./deep-text-recognition-benchmark/ocr_data/test/02277366.png	적성                       	0.9871
./deep-text-recognition-benchmark/ocr_data/test/02277370.png	겁나다                      	0.9828
./deep-text-recognition-benchmark/ocr_data/test/02277372.png	매너                       	0.9862
./deep-text-recognition-benchmark/ocr_data/test/02277380.png	건설되다                     	0.9911
./deep-text-recognition-benchmark/ocr_data/test/02277389.png	스웨터                      	0.7150
./deep-text-recognition-benchmark/ocr_data/test/02277391.png	점수                       	0.9979
